#,Table,Temp_C,Intensity_Lux,Date,Time,Date_Time
1760,1,27.272,3616.7,1/05/2022,15:14,1/05/2022 15:14
1761,1,27.272,2066.7,1/05/2022,16:14,1/05/2022 16:14
1762,1,27.075,376.7,1/05/2022,17:14,1/05/2022 17:14
1763,1,26.977,0,1/05/2022,18:14,1/05/2022 18:14
1764,1,26.977,0,1/05/2022,19:14,1/05/2022 19:14
1765,1,26.977,0,1/05/2022,20:14,1/05/2022 20:14
1766,1,26.977,0,1/05/2022,21:14,1/05/2022 21:14
1767,1,26.977,0,1/05/2022,22:14,1/05/2022 22:14
1768,1,26.977,0,1/05/2022,23:14,1/05/2022 23:14
1769,1,26.977,0,2/05/2022,0:14,2/05/2022 0:14
1770,1,26.879,0,2/05/2022,1:14,2/05/2022 1:14
1771,1,26.879,0,2/05/2022,2:14,2/05/2022 2:14
1772,1,26.879,0,2/05/2022,3:14,2/05/2022 3:14
1773,1,26.879,0,2/05/2022,4:14,2/05/2022 4:14
1774,1,26.879,0,2/05/2022,5:14,2/05/2022 5:14
1775,1,26.879,0,2/05/2022,6:14,2/05/2022 6:14
1776,1,26.781,150.7,2/05/2022,7:14,2/05/2022 7:14
1777,1,26.977,419.8,2/05/2022,8:14,2/05/2022 8:14
1778,1,26.781,688.9,2/05/2022,9:14,2/05/2022 9:14
1779,1,26.977,807.3,2/05/2022,10:14,2/05/2022 10:14
1780,1,27.075,1550,2/05/2022,11:14,2/05/2022 11:14
1781,1,27.173,1216.3,2/05/2022,12:14,2/05/2022 12:14
1782,1,27.173,1377.8,2/05/2022,13:14,2/05/2022 13:14
1783,1,27.173,1550,2/05/2022,14:14,2/05/2022 14:14
1784,1,27.075,409,2/05/2022,15:14,2/05/2022 15:14
1785,1,27.075,1216.3,2/05/2022,16:14,2/05/2022 16:14
1786,1,26.977,64.6,2/05/2022,17:14,2/05/2022 17:14
1787,1,26.977,0,2/05/2022,18:14,2/05/2022 18:14
1788,1,26.879,0,2/05/2022,19:14,2/05/2022 19:14
1789,1,26.879,0,2/05/2022,20:14,2/05/2022 20:14
1790,1,26.879,0,2/05/2022,21:14,2/05/2022 21:14
1791,1,26.879,0,2/05/2022,22:14,2/05/2022 22:14
1792,1,26.879,0,2/05/2022,23:14,2/05/2022 23:14
1793,1,26.879,0,3/05/2022,0:14,3/05/2022 0:14
1794,1,26.781,0,3/05/2022,1:14,3/05/2022 1:14
1795,1,26.879,0,3/05/2022,2:14,3/05/2022 2:14
1796,1,26.781,0,3/05/2022,3:14,3/05/2022 3:14
1797,1,26.781,0,3/05/2022,4:14,3/05/2022 4:14
1798,1,26.781,0,3/05/2022,5:14,3/05/2022 5:14
1799,1,26.781,0,3/05/2022,6:14,3/05/2022 6:14
1800,1,26.781,107.6,3/05/2022,7:14,3/05/2022 7:14
1801,1,26.683,312.2,3/05/2022,8:14,3/05/2022 8:14
1802,1,26.879,183,3/05/2022,9:14,3/05/2022 9:14
1803,1,26.879,699.7,3/05/2022,10:14,3/05/2022 10:14
1804,1,26.977,2066.7,3/05/2022,11:14,3/05/2022 11:14
1805,1,27.075,2152.8,3/05/2022,12:14,3/05/2022 12:14
1806,1,27.173,3100,3/05/2022,13:14,3/05/2022 13:14
1807,1,27.173,3788.9,3/05/2022,14:14,3/05/2022 14:14
1808,1,27.075,828.8,3/05/2022,15:14,3/05/2022 15:14
1809,1,26.977,495.1,3/05/2022,16:14,3/05/2022 16:14
1810,1,26.977,150.7,3/05/2022,17:14,3/05/2022 17:14
1811,1,26.977,0,3/05/2022,18:14,3/05/2022 18:14
1812,1,26.879,0,3/05/2022,19:14,3/05/2022 19:14
1813,1,26.879,0,3/05/2022,20:14,3/05/2022 20:14
1814,1,26.879,0,3/05/2022,21:14,3/05/2022 21:14
1815,1,26.879,0,3/05/2022,22:14,3/05/2022 22:14
1816,1,26.879,0,3/05/2022,23:14,3/05/2022 23:14
1817,1,26.879,0,4/05/2022,0:14,4/05/2022 0:14
1818,1,26.879,0,4/05/2022,1:14,4/05/2022 1:14
1819,1,26.781,0,4/05/2022,2:14,4/05/2022 2:14
1820,1,26.781,0,4/05/2022,3:14,4/05/2022 3:14
1821,1,26.781,0,4/05/2022,4:14,4/05/2022 4:14
1822,1,26.781,0,4/05/2022,5:14,4/05/2022 5:14
1823,1,26.781,0,4/05/2022,6:14,4/05/2022 6:14
1824,1,26.781,129.2,4/05/2022,7:14,4/05/2022 7:14
1825,1,26.879,387.5,4/05/2022,8:14,4/05/2022 8:14
1826,1,26.879,581.3,4/05/2022,9:14,4/05/2022 9:14
1827,1,26.879,559.7,4/05/2022,10:14,4/05/2022 10:14
1828,1,27.075,2066.7,4/05/2022,11:14,4/05/2022 11:14
1829,1,27.173,2325,4/05/2022,12:14,4/05/2022 12:14
1830,1,27.173,2497.2,4/05/2022,13:14,4/05/2022 13:14
1831,1,27.173,3788.9,4/05/2022,14:14,4/05/2022 14:14
1832,1,27.173,3100,4/05/2022,15:14,4/05/2022 15:14
1833,1,27.075,2152.8,4/05/2022,16:14,4/05/2022 16:14
1834,1,26.977,409,4/05/2022,17:14,4/05/2022 17:14
1835,1,26.879,0,4/05/2022,18:14,4/05/2022 18:14
1836,1,26.879,0,4/05/2022,19:14,4/05/2022 19:14
1837,1,26.977,0,4/05/2022,20:14,4/05/2022 20:14
1838,1,26.977,0,4/05/2022,21:14,4/05/2022 21:14
1839,1,26.977,0,4/05/2022,22:14,4/05/2022 22:14
1840,1,26.977,0,4/05/2022,23:14,4/05/2022 23:14
1841,1,26.977,0,5/05/2022,0:14,5/05/2022 0:14
1842,1,26.977,0,5/05/2022,1:14,5/05/2022 1:14
1843,1,26.977,0,5/05/2022,2:14,5/05/2022 2:14
1844,1,26.977,0,5/05/2022,3:14,5/05/2022 3:14
1845,1,26.977,0,5/05/2022,4:14,5/05/2022 4:14
1846,1,26.977,0,5/05/2022,5:14,5/05/2022 5:14
1847,1,26.977,0,5/05/2022,6:14,5/05/2022 6:14
1848,1,26.977,139.9,5/05/2022,7:14,5/05/2022 7:14
1849,1,26.977,333.7,5/05/2022,8:14,5/05/2022 8:14
1850,1,26.977,419.8,5/05/2022,9:14,5/05/2022 9:14
1851,1,27.075,914.9,5/05/2022,10:14,5/05/2022 10:14
1852,1,27.075,1722.2,5/05/2022,11:14,5/05/2022 11:14
1853,1,27.272,2152.8,5/05/2022,12:14,5/05/2022 12:14
1854,1,27.272,2927.8,5/05/2022,13:14,5/05/2022 13:14
1855,1,27.272,3444.5,5/05/2022,14:14,5/05/2022 14:14
1856,1,27.37,4133.4,5/05/2022,15:14,5/05/2022 15:14
1857,1,27.567,1722.2,5/05/2022,16:14,5/05/2022 16:14
1858,1,27.468,484.4,5/05/2022,17:14,5/05/2022 17:14
1859,1,27.37,0,5/05/2022,18:14,5/05/2022 18:14
1860,1,27.272,0,5/05/2022,19:14,5/05/2022 19:14
1861,1,27.272,0,5/05/2022,20:14,5/05/2022 20:14
1862,1,27.272,0,5/05/2022,21:14,5/05/2022 21:14
1863,1,27.272,0,5/05/2022,22:14,5/05/2022 22:14
1864,1,27.272,0,5/05/2022,23:14,5/05/2022 23:14
1865,1,27.272,0,6/05/2022,0:14,6/05/2022 0:14
1866,1,27.173,0,6/05/2022,1:14,6/05/2022 1:14
1867,1,27.173,0,6/05/2022,2:14,6/05/2022 2:14
1868,1,27.272,0,6/05/2022,3:14,6/05/2022 3:14
1869,1,27.272,0,6/05/2022,4:14,6/05/2022 4:14
1870,1,27.173,0,6/05/2022,5:14,6/05/2022 5:14
1871,1,27.173,0,6/05/2022,6:14,6/05/2022 6:14
1872,1,27.173,129.2,6/05/2022,7:14,6/05/2022 7:14
1873,1,27.173,387.5,6/05/2022,8:14,6/05/2022 8:14
1874,1,27.272,1033.3,6/05/2022,9:14,6/05/2022 9:14
1875,1,27.37,990.3,6/05/2022,10:14,6/05/2022 10:14
1876,1,27.37,1291.7,6/05/2022,11:14,6/05/2022 11:14
1877,1,27.37,1065.6,6/05/2022,12:14,6/05/2022 12:14
1878,1,27.272,850.4,6/05/2022,13:14,6/05/2022 13:14
1879,1,27.468,3444.5,6/05/2022,14:14,6/05/2022 14:14
1880,1,27.37,2238.9,6/05/2022,15:14,6/05/2022 15:14
1881,1,27.173,505.9,6/05/2022,16:14,6/05/2022 16:14
1882,1,27.173,129.2,6/05/2022,17:14,6/05/2022 17:14
1883,1,27.075,0,6/05/2022,18:14,6/05/2022 18:14
1884,1,26.977,0,6/05/2022,19:14,6/05/2022 19:14
1885,1,27.075,0,6/05/2022,20:14,6/05/2022 20:14
1886,1,27.173,0,6/05/2022,21:14,6/05/2022 21:14
1887,1,27.173,0,6/05/2022,22:14,6/05/2022 22:14
1888,1,27.173,0,6/05/2022,23:14,6/05/2022 23:14
1889,1,27.173,0,7/05/2022,0:14,7/05/2022 0:14
1890,1,27.173,0,7/05/2022,1:14,7/05/2022 1:14
1891,1,27.173,0,7/05/2022,2:14,7/05/2022 2:14
1892,1,27.075,0,7/05/2022,3:14,7/05/2022 3:14
1893,1,27.075,0,7/05/2022,4:14,7/05/2022 4:14
1894,1,27.075,0,7/05/2022,5:14,7/05/2022 5:14
1895,1,27.075,0,7/05/2022,6:14,7/05/2022 6:14
1896,1,27.173,53.8,7/05/2022,7:14,7/05/2022 7:14
1897,1,27.173,344.4,7/05/2022,8:14,7/05/2022 8:14
1898,1,27.272,516.7,7/05/2022,9:14,7/05/2022 9:14
1899,1,27.37,1001,7/05/2022,10:14,7/05/2022 10:14
1900,1,27.37,1194.8,7/05/2022,11:14,7/05/2022 11:14
1901,1,27.37,1227.1,7/05/2022,12:14,7/05/2022 12:14
1902,1,27.37,1248.6,7/05/2022,13:14,7/05/2022 13:14
1903,1,27.272,505.9,7/05/2022,14:14,7/05/2022 14:14
1904,1,27.468,1550,7/05/2022,15:14,7/05/2022 15:14
1905,1,27.468,2238.9,7/05/2022,16:14,7/05/2022 16:14
1906,1,27.272,96.9,7/05/2022,17:14,7/05/2022 17:14
1907,1,27.37,0,7/05/2022,18:14,7/05/2022 18:14
1908,1,27.272,0,7/05/2022,19:14,7/05/2022 19:14
1909,1,27.173,0,7/05/2022,20:14,7/05/2022 20:14
1910,1,27.173,0,7/05/2022,21:14,7/05/2022 21:14
1911,1,27.173,0,7/05/2022,22:14,7/05/2022 22:14
1912,1,27.173,0,7/05/2022,23:14,7/05/2022 23:14
1913,1,27.272,0,8/05/2022,0:14,8/05/2022 0:14
1914,1,27.272,0,8/05/2022,1:14,8/05/2022 1:14
1915,1,27.272,0,8/05/2022,2:14,8/05/2022 2:14
1916,1,27.272,0,8/05/2022,3:14,8/05/2022 3:14
1917,1,27.173,0,8/05/2022,4:14,8/05/2022 4:14
1918,1,27.173,0,8/05/2022,5:14,8/05/2022 5:14
1919,1,27.173,0,8/05/2022,6:14,8/05/2022 6:14
1920,1,27.173,32.3,8/05/2022,7:14,8/05/2022 7:14
1921,1,27.272,161.5,8/05/2022,8:14,8/05/2022 8:14
1922,1,27.272,150.7,8/05/2022,9:14,8/05/2022 9:14
1923,1,27.272,258.3,8/05/2022,10:14,8/05/2022 10:14
1924,1,27.272,183,8/05/2022,11:14,8/05/2022 11:14
1925,1,27.37,613.5,8/05/2022,12:14,8/05/2022 12:14
1926,1,27.272,150.7,8/05/2022,13:14,8/05/2022 13:14
1927,1,27.272,301.4,8/05/2022,14:14,8/05/2022 14:14
1928,1,27.272,193.8,8/05/2022,15:14,8/05/2022 15:14
1929,1,27.173,53.8,8/05/2022,16:14,8/05/2022 16:14
1930,1,27.173,0,8/05/2022,17:14,8/05/2022 17:14
1931,1,27.173,0,8/05/2022,18:14,8/05/2022 18:14
1932,1,27.173,0,8/05/2022,19:14,8/05/2022 19:14
1933,1,27.173,0,8/05/2022,20:14,8/05/2022 20:14
1934,1,27.173,0,8/05/2022,21:14,8/05/2022 21:14
1935,1,27.075,0,8/05/2022,22:14,8/05/2022 22:14
1936,1,27.075,0,8/05/2022,23:14,8/05/2022 23:14
1937,1,26.977,0,9/05/2022,0:14,9/05/2022 0:14
1938,1,26.977,0,9/05/2022,1:14,9/05/2022 1:14
1939,1,26.977,0,9/05/2022,2:14,9/05/2022 2:14
1940,1,26.977,0,9/05/2022,3:14,9/05/2022 3:14
1941,1,26.879,0,9/05/2022,4:14,9/05/2022 4:14
1942,1,26.879,0,9/05/2022,5:14,9/05/2022 5:14
1943,1,26.879,0,9/05/2022,6:14,9/05/2022 6:14
1944,1,26.879,10.8,9/05/2022,7:14,9/05/2022 7:14
1945,1,26.977,204.5,9/05/2022,8:14,9/05/2022 8:14
1946,1,26.977,322.9,9/05/2022,9:14,9/05/2022 9:14
1947,1,26.977,204.5,9/05/2022,10:14,9/05/2022 10:14
1948,1,26.977,430.6,9/05/2022,11:14,9/05/2022 11:14
1949,1,26.879,462.9,9/05/2022,12:14,9/05/2022 12:14
1950,1,26.781,204.5,9/05/2022,13:14,9/05/2022 13:14
1951,1,26.781,322.9,9/05/2022,14:14,9/05/2022 14:14
1952,1,26.781,96.9,9/05/2022,15:14,9/05/2022 15:14
1953,1,26.781,43.1,9/05/2022,16:14,9/05/2022 16:14
1954,1,26.781,0,9/05/2022,17:14,9/05/2022 17:14
1955,1,26.781,0,9/05/2022,18:14,9/05/2022 18:14
1956,1,26.781,0,9/05/2022,19:14,9/05/2022 19:14
1957,1,26.781,0,9/05/2022,20:14,9/05/2022 20:14
1958,1,26.781,0,9/05/2022,21:14,9/05/2022 21:14
1959,1,26.781,0,9/05/2022,22:14,9/05/2022 22:14
1960,1,26.781,0,9/05/2022,23:14,9/05/2022 23:14
1961,1,26.879,0,10/05/2022,0:14,10/05/2022 0:14
1962,1,26.879,0,10/05/2022,1:14,10/05/2022 1:14
1963,1,26.781,0,10/05/2022,2:14,10/05/2022 2:14
1964,1,26.781,0,10/05/2022,3:14,10/05/2022 3:14
1965,1,26.781,0,10/05/2022,4:14,10/05/2022 4:14
1966,1,26.683,0,10/05/2022,5:14,10/05/2022 5:14
1967,1,26.683,0,10/05/2022,6:14,10/05/2022 6:14
1968,1,26.683,32.3,10/05/2022,7:14,10/05/2022 7:14
1969,1,26.683,215.3,10/05/2022,8:14,10/05/2022 8:14
1970,1,26.683,161.5,10/05/2022,9:14,10/05/2022 9:14
1971,1,26.683,279.9,10/05/2022,10:14,10/05/2022 10:14
1972,1,26.781,505.9,10/05/2022,11:14,10/05/2022 11:14
1973,1,26.781,226,10/05/2022,12:14,10/05/2022 12:14
1974,1,26.781,161.5,10/05/2022,13:14,10/05/2022 13:14
1975,1,26.683,21.5,10/05/2022,14:14,10/05/2022 14:14
1976,1,26.585,21.5,10/05/2022,15:14,10/05/2022 15:14
1977,1,26.585,0,10/05/2022,16:14,10/05/2022 16:14
1978,1,26.585,0,10/05/2022,17:14,10/05/2022 17:14
1979,1,26.585,0,10/05/2022,18:14,10/05/2022 18:14
1980,1,26.585,0,10/05/2022,19:14,10/05/2022 19:14
1981,1,26.585,0,10/05/2022,20:14,10/05/2022 20:14
1982,1,26.585,0,10/05/2022,21:14,10/05/2022 21:14
1983,1,26.585,0,10/05/2022,22:14,10/05/2022 22:14
1984,1,26.585,0,10/05/2022,23:14,10/05/2022 23:14
1985,1,26.585,0,11/05/2022,0:14,11/05/2022 0:14
1986,1,26.683,0,11/05/2022,1:14,11/05/2022 1:14
1987,1,26.585,0,11/05/2022,2:14,11/05/2022 2:14
1988,1,26.585,0,11/05/2022,3:14,11/05/2022 3:14
1989,1,26.488,0,11/05/2022,4:14,11/05/2022 4:14
1990,1,26.488,0,11/05/2022,5:14,11/05/2022 5:14
1991,1,26.488,0,11/05/2022,6:14,11/05/2022 6:14
1992,1,26.488,21.5,11/05/2022,7:14,11/05/2022 7:14
1993,1,26.488,139.9,11/05/2022,8:14,11/05/2022 8:14
1994,1,26.488,495.1,11/05/2022,9:14,11/05/2022 9:14
1995,1,26.585,398.3,11/05/2022,10:14,11/05/2022 10:14
1996,1,26.488,53.8,11/05/2022,11:14,11/05/2022 11:14
1997,1,26.488,204.5,11/05/2022,12:14,11/05/2022 12:14
1998,1,26.488,376.7,11/05/2022,13:14,11/05/2022 13:14
1999,1,26.39,236.8,11/05/2022,14:14,11/05/2022 14:14
2000,1,26.39,96.9,11/05/2022,15:14,11/05/2022 15:14
2001,1,26.39,64.6,11/05/2022,16:14,11/05/2022 16:14
2002,1,26.39,0,11/05/2022,17:14,11/05/2022 17:14
2003,1,26.39,0,11/05/2022,18:14,11/05/2022 18:14
2004,1,26.39,0,11/05/2022,19:14,11/05/2022 19:14
2005,1,26.39,0,11/05/2022,20:14,11/05/2022 20:14
2006,1,26.39,0,11/05/2022,21:14,11/05/2022 21:14
2007,1,26.39,0,11/05/2022,22:14,11/05/2022 22:14
2008,1,26.39,0,11/05/2022,23:14,11/05/2022 23:14
2009,1,26.39,0,12/05/2022,0:14,12/05/2022 0:14
2010,1,26.292,0,12/05/2022,1:14,12/05/2022 1:14
2011,1,26.195,0,12/05/2022,2:14,12/05/2022 2:14
2012,1,26.292,0,12/05/2022,3:14,12/05/2022 3:14
2013,1,26.292,0,12/05/2022,4:14,12/05/2022 4:14
2014,1,26.292,0,12/05/2022,5:14,12/05/2022 5:14
2015,1,26.292,0,12/05/2022,6:14,12/05/2022 6:14
2016,1,26.292,0,12/05/2022,7:14,12/05/2022 7:14
2017,1,26.292,64.6,12/05/2022,8:14,12/05/2022 8:14
2018,1,26.292,150.7,12/05/2022,9:14,12/05/2022 9:14
2019,1,26.292,226,12/05/2022,10:14,12/05/2022 10:14
2020,1,26.39,527.4,12/05/2022,11:14,12/05/2022 11:14
2021,1,26.39,731.9,12/05/2022,12:14,12/05/2022 12:14
2022,1,26.39,312.2,12/05/2022,13:14,12/05/2022 13:14
2023,1,26.39,538.2,12/05/2022,14:14,12/05/2022 14:14
2024,1,26.39,355.2,12/05/2022,15:14,12/05/2022 15:14
2025,1,26.292,183,12/05/2022,16:14,12/05/2022 16:14
2026,1,26.292,0,12/05/2022,17:14,12/05/2022 17:14
2027,1,26.292,0,12/05/2022,18:14,12/05/2022 18:14
2028,1,26.39,0,12/05/2022,19:14,12/05/2022 19:14
2029,1,26.292,0,12/05/2022,20:14,12/05/2022 20:14
2030,1,26.39,0,12/05/2022,21:14,12/05/2022 21:14
2031,1,26.292,0,12/05/2022,22:14,12/05/2022 22:14
2032,1,26.195,0,12/05/2022,23:14,12/05/2022 23:14
2033,1,26.292,0,13/05/2022,0:14,13/05/2022 0:14
2034,1,26.292,0,13/05/2022,1:14,13/05/2022 1:14
2035,1,26.195,0,13/05/2022,2:14,13/05/2022 2:14
2036,1,26.292,0,13/05/2022,3:14,13/05/2022 3:14
2037,1,26.292,0,13/05/2022,4:14,13/05/2022 4:14
2038,1,26.195,0,13/05/2022,5:14,13/05/2022 5:14
2039,1,26.195,0,13/05/2022,6:14,13/05/2022 6:14
2040,1,26.195,32.3,13/05/2022,7:14,13/05/2022 7:14
2041,1,26.292,215.3,13/05/2022,8:14,13/05/2022 8:14
2042,1,26.292,581.3,13/05/2022,9:14,13/05/2022 9:14
2043,1,26.39,914.9,13/05/2022,10:14,13/05/2022 10:14
2044,1,26.39,1270.1,13/05/2022,11:14,13/05/2022 11:14
2045,1,26.488,1894.5,13/05/2022,12:14,13/05/2022 12:14
2046,1,26.39,2755.6,13/05/2022,13:14,13/05/2022 13:14
2047,1,26.488,2927.8,13/05/2022,14:14,13/05/2022 14:14
2048,1,26.488,1722.2,13/05/2022,15:14,13/05/2022 15:14
2049,1,26.39,258.3,13/05/2022,16:14,13/05/2022 16:14
2050,1,26.488,161.5,13/05/2022,17:14,13/05/2022 17:14
2051,1,26.39,0,13/05/2022,18:14,13/05/2022 18:14
2052,1,26.39,0,13/05/2022,19:14,13/05/2022 19:14
2053,1,26.39,0,13/05/2022,20:14,13/05/2022 20:14
2054,1,26.39,0,13/05/2022,21:14,13/05/2022 21:14
2055,1,26.39,0,13/05/2022,22:14,13/05/2022 22:14
2056,1,26.39,0,13/05/2022,23:14,13/05/2022 23:14
2057,1,26.292,0,14/05/2022,0:14,14/05/2022 0:14
2058,1,26.292,0,14/05/2022,1:14,14/05/2022 1:14
2059,1,26.292,0,14/05/2022,2:14,14/05/2022 2:14
2060,1,26.292,0,14/05/2022,3:14,14/05/2022 3:14
2061,1,26.292,0,14/05/2022,4:14,14/05/2022 4:14
2062,1,26.292,0,14/05/2022,5:14,14/05/2022 5:14
2063,1,26.195,0,14/05/2022,6:14,14/05/2022 6:14
2064,1,26.195,64.6,14/05/2022,7:14,14/05/2022 7:14
2065,1,26.292,258.3,14/05/2022,8:14,14/05/2022 8:14
2066,1,26.292,215.3,14/05/2022,9:14,14/05/2022 9:14
2067,1,26.39,968.8,14/05/2022,10:14,14/05/2022 10:14
2068,1,26.488,1313.2,14/05/2022,11:14,14/05/2022 11:14
2069,1,26.488,2066.7,14/05/2022,12:14,14/05/2022 12:14
2070,1,26.585,2411.1,14/05/2022,13:14,14/05/2022 13:14
2071,1,26.585,3616.7,14/05/2022,14:14,14/05/2022 14:14
2072,1,26.488,3100,14/05/2022,15:14,14/05/2022 15:14
2073,1,26.488,1324,14/05/2022,16:14,14/05/2022 16:14
2074,1,26.39,96.9,14/05/2022,17:14,14/05/2022 17:14
2075,1,26.39,0,14/05/2022,18:14,14/05/2022 18:14
2076,1,26.39,0,14/05/2022,19:14,14/05/2022 19:14
2077,1,26.488,0,14/05/2022,20:14,14/05/2022 20:14
2078,1,26.39,0,14/05/2022,21:14,14/05/2022 21:14
2079,1,26.39,0,14/05/2022,22:14,14/05/2022 22:14
2080,1,26.39,0,14/05/2022,23:14,14/05/2022 23:14
2081,1,26.292,0,15/05/2022,0:14,15/05/2022 0:14
2082,1,26.292,0,15/05/2022,1:14,15/05/2022 1:14
2083,1,26.292,0,15/05/2022,2:14,15/05/2022 2:14
2084,1,26.292,0,15/05/2022,3:14,15/05/2022 3:14
2085,1,26.292,0,15/05/2022,4:14,15/05/2022 4:14
2086,1,26.292,0,15/05/2022,5:14,15/05/2022 5:14
2087,1,26.292,0,15/05/2022,6:14,15/05/2022 6:14
2088,1,26.292,75.3,15/05/2022,7:14,15/05/2022 7:14
2089,1,26.292,247.6,15/05/2022,8:14,15/05/2022 8:14
2090,1,26.292,473.6,15/05/2022,9:14,15/05/2022 9:14
2091,1,26.39,818.1,15/05/2022,10:14,15/05/2022 10:14
2092,1,26.488,1324,15/05/2022,11:14,15/05/2022 11:14
2093,1,26.585,2152.8,15/05/2022,12:14,15/05/2022 12:14
2094,1,26.585,3272.2,15/05/2022,13:14,15/05/2022 13:14
2095,1,26.585,3961.1,15/05/2022,14:14,15/05/2022 14:14
2096,1,26.585,3272.2,15/05/2022,15:14,15/05/2022 15:14
2097,1,26.683,1550,15/05/2022,16:14,15/05/2022 16:14
2098,1,26.488,107.6,15/05/2022,17:14,15/05/2022 17:14
2099,1,26.39,0,15/05/2022,18:14,15/05/2022 18:14
2100,1,26.39,0,15/05/2022,19:14,15/05/2022 19:14
2101,1,26.39,0,15/05/2022,20:14,15/05/2022 20:14
2102,1,26.292,0,15/05/2022,21:14,15/05/2022 21:14
2103,1,26.292,0,15/05/2022,22:14,15/05/2022 22:14
2104,1,26.292,0,15/05/2022,23:14,15/05/2022 23:14
2105,1,26.292,0,16/05/2022,0:14,16/05/2022 0:14
2106,1,26.39,0,16/05/2022,1:14,16/05/2022 1:14
2107,1,26.39,0,16/05/2022,2:14,16/05/2022 2:14
2108,1,26.39,0,16/05/2022,3:14,16/05/2022 3:14
2109,1,26.292,0,16/05/2022,4:14,16/05/2022 4:14
2110,1,26.292,0,16/05/2022,5:14,16/05/2022 5:14
2111,1,26.292,0,16/05/2022,6:14,16/05/2022 6:14
2112,1,26.195,75.3,16/05/2022,7:14,16/05/2022 7:14
2113,1,26.292,258.3,16/05/2022,8:14,16/05/2022 8:14
2114,1,26.292,505.9,16/05/2022,9:14,16/05/2022 9:14
2115,1,26.39,775,16/05/2022,10:14,16/05/2022 10:14
2116,1,26.488,1237.9,16/05/2022,11:14,16/05/2022 11:14
2117,1,26.585,2066.7,16/05/2022,12:14,16/05/2022 12:14
2118,1,26.683,2755.6,16/05/2022,13:14,16/05/2022 13:14
2119,1,26.683,3444.5,16/05/2022,14:14,16/05/2022 14:14
2120,1,26.585,3788.9,16/05/2022,15:14,16/05/2022 15:14
2121,1,26.585,2755.6,16/05/2022,16:14,16/05/2022 16:14
2122,1,26.488,129.2,16/05/2022,17:14,16/05/2022 17:14
2123,1,26.488,0,16/05/2022,18:14,16/05/2022 18:14
2124,1,26.39,0,16/05/2022,19:14,16/05/2022 19:14
2125,1,26.39,0,16/05/2022,20:14,16/05/2022 20:14
2126,1,26.39,0,16/05/2022,21:14,16/05/2022 21:14
2127,1,26.39,0,16/05/2022,22:14,16/05/2022 22:14
2128,1,26.39,0,16/05/2022,23:14,16/05/2022 23:14
2129,1,26.39,0,17/05/2022,0:14,17/05/2022 0:14
2130,1,26.39,0,17/05/2022,1:14,17/05/2022 1:14
2131,1,26.39,0,17/05/2022,2:14,17/05/2022 2:14
2132,1,26.39,0,17/05/2022,3:14,17/05/2022 3:14
2133,1,26.39,0,17/05/2022,4:14,17/05/2022 4:14
2134,1,26.39,0,17/05/2022,5:14,17/05/2022 5:14
2135,1,26.292,0,17/05/2022,6:14,17/05/2022 6:14
2136,1,26.292,96.9,17/05/2022,7:14,17/05/2022 7:14
2137,1,26.39,290.6,17/05/2022,8:14,17/05/2022 8:14
2138,1,26.39,516.7,17/05/2022,9:14,17/05/2022 9:14
2139,1,26.488,828.8,17/05/2022,10:14,17/05/2022 10:14
2140,1,26.585,1216.3,17/05/2022,11:14,17/05/2022 11:14
2141,1,26.585,1808.3,17/05/2022,12:14,17/05/2022 12:14
2142,1,26.683,3444.5,17/05/2022,13:14,17/05/2022 13:14
2143,1,26.683,4822.3,17/05/2022,14:14,17/05/2022 14:14
2144,1,26.683,4994.5,17/05/2022,15:14,17/05/2022 15:14
2145,1,26.683,1377.8,17/05/2022,16:14,17/05/2022 16:14
2146,1,26.683,161.5,17/05/2022,17:14,17/05/2022 17:14
2147,1,26.488,0,17/05/2022,18:14,17/05/2022 18:14
2148,1,26.488,0,17/05/2022,19:14,17/05/2022 19:14
2149,1,26.488,0,17/05/2022,20:14,17/05/2022 20:14
2150,1,26.39,0,17/05/2022,21:14,17/05/2022 21:14
2151,1,26.39,0,17/05/2022,22:14,17/05/2022 22:14
2152,1,26.39,0,17/05/2022,23:14,17/05/2022 23:14
2153,1,26.39,0,18/05/2022,0:14,18/05/2022 0:14
2154,1,26.39,0,18/05/2022,1:14,18/05/2022 1:14
2155,1,26.39,0,18/05/2022,2:14,18/05/2022 2:14
2156,1,26.39,0,18/05/2022,3:14,18/05/2022 3:14
2157,1,26.39,0,18/05/2022,4:14,18/05/2022 4:14
2158,1,26.39,0,18/05/2022,5:14,18/05/2022 5:14
2159,1,26.39,0,18/05/2022,6:14,18/05/2022 6:14
2160,1,26.39,64.6,18/05/2022,7:14,18/05/2022 7:14
2161,1,26.39,215.3,18/05/2022,8:14,18/05/2022 8:14
2162,1,26.488,581.3,18/05/2022,9:14,18/05/2022 9:14
2163,1,26.585,828.8,18/05/2022,10:14,18/05/2022 10:14
2164,1,26.683,1227.1,18/05/2022,11:14,18/05/2022 11:14
2165,1,26.683,1894.5,18/05/2022,12:14,18/05/2022 12:14
2166,1,26.781,2927.8,18/05/2022,13:14,18/05/2022 13:14
2167,1,26.683,3444.5,18/05/2022,14:14,18/05/2022 14:14
2168,1,26.683,4305.6,18/05/2022,15:14,18/05/2022 15:14
2169,1,26.683,3272.2,18/05/2022,16:14,18/05/2022 16:14
2170,1,26.683,204.5,18/05/2022,17:14,18/05/2022 17:14
